person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length
28,200000,3,4.0,5,25000,15.33,0.13,7
29,41700,3,0.0,1,4500,10.99,0.11,6
23,85000,3,5.0,4,13600,6.03,0.16,3
34,80000,3,4.0,5,5000,10.99,0.06,9
24,89772,3,8.0,3,6000,13.92,0.07,3
22,105500,3,6.0,1,6000,11.99,0.06,4
31,40000,0,5.0,2,14000,6.03,0.35,7
37,95000,3,3.0,3,10000,7.88,0.11,13
25,40000,0,9.0,0,3500,13.49,0.09,3
28,60000,0,2.0,2,6500,5.79,0.11,6
43,69000,3,0.0,0,2000,8.9,0.03,17
36,50000,3,6.0,5,7200,13.98,0.14,15
47,75000,3,3.0,2,15000,13.48,0.2,17
25,93200,0,9.0,1,25000,15.58,0.27,4
23,57600,0,0.0,5,1000,10.99,0.02,2
26,77508,3,10.0,5,13500,12.87,0.17,2
33,172000,0,4.0,1,16000,9.63,0.09,8
28,78000,3,5.0,4,12000,10.62,0.15,6
35,100000,0,13.0,1,12000,15.76,0.12,6
23,63000,3,2.0,1,18000,13.57,0.29,3
23,44000,2,7.0,5,6400,7.51,0.15,3
40,35000,3,17.0,1,2400,10.99,0.07,16
28,42000,3,4.0,3,9600,7.9,0.23,7
27,65004,2,1.0,2,12000,12.09,0.18,7
28,62000,3,2.0,1,12000,10.99,0.19,10
27,24000,3,2.0,3,2500,10.65,0.1,9
21,10000,2,6.0,5,1600,14.74,0.16,3
36,80000,0,3.0,5,12025,10.65,0.15,16
23,65000,0,7.0,1,4000,7.75,0.06,2
32,17000,2,0.0,4,3200,14.84,0.19,7
25,34000,3,6.0,5,5000,10.99,0.15,2
26,53000,0,9.0,5,8000,7.88,0.15,3
30,62256,0,1.0,2,9000,15.05,0.14,10
25,32160,3,9.0,0,5200,14.65,0.16,4
23,84000,0,2.0,1,20000,12.61,0.24,2
31,47756,3,3.0,3,3350,13.98,0.07,5
27,70000,0,8.0,5,12000,9.91,0.17,6
25,35000,3,1.0,3,1500,10.0,0.04,4
27,19200,2,3.0,4,8000,8.9,0.42,8
24,103000,0,8.0,0,21000,13.49,0.2,3
39,52000,3,1.0,0,14000,11.71,0.27,12
24,56000,3,0.0,5,12000,14.26,0.21,2
34,120602,0,4.0,3,20000,14.79,0.17,8
35,53000,3,2.0,2,4200,11.71,0.08,6
30,48000,3,1.0,1,7200,10.39,0.15,8
23,210000,3,4.0,1,12000,10.59,0.06,2
21,27120,3,0.0,1,8500,8.9,0.31,2
26,46000,0,3.0,1,5000,19.16,0.11,3
27,51000,3,1.0,2,8400,10.71,0.16,5
23,116004,0,1.0,4,14000,12.99,0.12,2
21,42000,0,5.0,0,8325,10.99,0.2,2
32,34200,3,0.0,5,4000,13.48,0.12,9
23,35004,3,4.0,3,5000,14.72,0.14,3
28,40000,3,6.0,1,10500,14.27,0.26,6
22,43000,0,6.0,1,9000,11.71,0.21,4
31,135000,0,14.0,4,15000,10.75,0.11,6
22,53000,3,3.0,3,21250,10.25,0.4,3
22,53000,0,0.0,0,4000,10.39,0.08,2
30,30000,0,3.0,5,5000,10.99,0.17,10
21,21000,3,2.0,0,4000,11.86,0.19,2
36,160000,0,5.0,1,10000,12.73,0.06,15
34,60000,0,5.0,1,7000,12.53,0.12,10
26,95000,0,1.0,5,15000,10.37,0.16,4
24,64000,3,8.0,2,8000,7.9,0.13,2
41,36000,0,5.0,5,2500,7.9,0.07,12
29,43680,2,0.0,0,10000,14.46,0.23,8
25,54000,3,1.0,4,20000,15.65,0.37,3
35,62000,0,9.0,2,13000,9.25,0.21,10
30,150000,2,14.0,4,24000,11.83,0.16,5
35,72000,0,2.0,1,20000,16.7,0.28,9
28,48000,2,1.0,2,12000,14.54,0.25,10
23,60996,3,2.0,4,4200,15.58,0.07,2
26,64000,0,9.0,0,8000,12.17,0.13,4
23,26000,0,2.0,5,7000,14.93,0.27,4
22,46800,3,5.0,0,2800,10.37,0.06,3
23,64600,3,7.0,3,7000,11.86,0.11,3
34,67392,0,0.0,4,15000,13.85,0.22,5
24,30000,3,7.0,3,8000,13.61,0.27,3
28,30000,2,1.0,2,7500,12.98,0.25,8
24,40000,3,1.0,3,3600,13.49,0.09,3
23,48000,3,7.0,4,7200,11.71,0.15,2
25,59623,0,9.0,3,3400,10.99,0.05,2
26,62690,0,7.0,3,4400,10.99,0.07,4
31,351699,3,7.0,5,10500,15.7,0.03,6
45,125000,0,0.0,2,12000,6.03,0.1,14
37,40000,0,13.0,5,17500,7.9,0.44,12
22,45600,0,5.0,5,2000,10.36,0.04,2
27,44000,3,3.0,3,3500,12.98,0.08,10
24,89772,3,8.0,0,6000,13.92,0.07,3
23,25800,3,2.0,5,6000,10.99,0.23,3
22,165500,0,6.0,1,12000,12.99,0.07,3
22,58650,0,6.0,3,25000,14.96,0.36,2
26,96300,0,10.0,4,15000,6.17,0.16,3
36,24000,3,3.0,3,6500,7.29,0.27,13
28,66300,0,11.0,3,12000,14.11,0.15,6
38,55000,3,0.0,1,6500,11.03,0.12,12
30,50000,2,4.0,5,8000,5.79,0.16,8
23,71000,0,7.0,1,9600,7.51,0.14,4
35,32900,3,4.0,2,4800,13.23,0.15,8
27,320000,0,11.0,0,28000,7.9,0.09,9
30,144997,0,14.0,4,25000,11.83,0.17,5
27,98004,3,8.0,2,10000,6.54,0.1,10
39,40000,2,4.0,2,15000,5.42,0.38,13
23,33996,3,0.0,4,5000,14.84,0.15,2
24,102000,3,8.0,2,15000,14.22,0.15,4
32,51000,0,5.0,3,15000,10.99,0.29,8
38,90000,0,9.0,1,9300,11.83,0.1,17
26,86000,0,4.0,5,16000,14.26,0.19,4
53,26400,3,3.0,0,2500,10.99,0.09,28
24,30000,3,2.0,3,2400,13.72,0.08,4
22,45000,3,0.0,1,4000,10.99,0.09,3
21,35000,2,2.0,5,7000,14.59,0.2,3
23,45600,3,4.0,5,5000,14.22,0.11,4
23,113000,0,4.0,1,12000,7.66,0.11,3
25,22000,2,0.0,5,7500,10.99,0.34,3
31,30000,3,0.0,2,10000,8.94,0.33,10
28,40000,3,12.0,0,12000,11.11,0.3,7
26,27600,2,2.0,5,2500,11.71,0.09,3
26,35000,3,2.0,1,16000,6.03,0.46,4
22,66000,3,1.0,1,22000,10.99,0.33,2
32,29500,0,4.0,1,7000,10.0,0.24,7
23,111150,0,1.0,0,10000,8.0,0.09,3
22,45000,3,2.0,1,9600,12.73,0.21,3
24,50000,0,5.0,4,22800,17.27,0.46,2
27,47000,3,6.0,4,3000,10.74,0.06,5
26,65004,0,7.0,2,20000,10.36,0.31,3
22,150000,3,2.0,1,8200,6.99,0.05,3
27,40800,3,4.0,3,3000,13.48,0.07,5
23,88000,0,2.0,3,6625,11.22,0.08,3
33,30000,3,3.0,0,11975,9.99,0.4,8
29,41200,3,3.0,1,8000,11.99,0.19,7
41,28800,3,2.0,3,6500,12.69,0.23,15
30,89000,0,3.0,4,10800,11.99,0.12,8
22,38000,0,4.0,3,1950,7.37,0.05,3
40,8628,2,4.0,0,2500,10.99,0.29,17
27,145000,3,11.0,3,5000,12.69,0.03,7
21,30000,3,2.0,4,5000,14.96,0.17,2
27,28968,3,1.0,4,5000,13.16,0.17,5
24,75000,0,6.0,3,9000,8.59,0.12,4
26,66000,3,2.0,4,15000,16.02,0.23,2
34,33666,3,4.0,0,8000,17.49,0.24,5
28,86000,0,12.0,5,15600,5.99,0.18,7
51,60000,3,6.0,0,8500,5.79,0.14,18
31,82656,1,10.0,0,6000,12.09,0.07,9
34,35496,0,15.0,1,2800,14.17,0.08,7
27,41000,3,0.0,3,15000,11.48,0.37,8
24,24000,3,1.0,4,8500,7.9,0.35,3
34,54600,3,2.0,3,2500,7.88,0.05,8
24,49500,3,9.0,1,6000,16.07,0.12,4
22,24702,3,4.0,1,2000,13.23,0.08,4
27,52000,3,2.0,4,11000,11.34,0.21,9
28,36000,3,3.0,3,9600,14.61,0.27,10
23,36000,0,7.0,1,11300,12.69,0.31,2
27,100000,0,10.0,3,12000,9.96,0.12,10
30,31500,3,0.0,3,12250,13.85,0.39,5
24,69000,3,2.0,0,16000,11.89,0.23,4
24,100000,3,1.0,1,4600,8.49,0.05,2
22,53004,0,6.0,1,1500,13.79,0.03,2
28,80000,0,0.0,2,6500,11.11,0.08,7
32,63000,3,11.0,1,14000,6.91,0.22,5
26,60000,0,4.0,1,10000,6.03,0.17,4
36,144000,0,1.0,0,21000,7.9,0.15,16
27,75905,2,0.0,3,18000,17.26,0.2,8
24,62500,2,8.0,4,6500,13.22,0.1,2
23,32800,2,3.0,5,8000,7.29,0.24,3
32,18000,2,0.0,5,4750,7.88,0.26,6
27,120000,2,11.0,3,4800,10.99,0.04,10
30,89004,3,6.0,3,6000,13.16,0.07,5
33,235000,0,3.0,1,25000,10.62,0.11,6
31,55728,0,0.0,3,13000,10.62,0.23,9
31,258000,0,3.0,4,28000,5.99,0.11,5
34,50000,3,2.0,3,2800,11.86,0.06,8
29,31632,3,2.0,4,2100,10.99,0.07,6
53,88000,3,0.0,1,5000,8.49,0.06,25
32,75000,3,6.0,2,15000,8.88,0.2,9
36,45600,0,6.0,3,10000,13.49,0.22,16
22,42996,0,7.0,2,12000,13.79,0.28,4
22,100000,0,3.0,1,12000,11.11,0.12,4
26,99085,0,10.0,5,8000,14.91,0.08,4
27,39000,3,1.0,5,6000,14.61,0.15,7
23,27600,0,4.0,1,9800,7.29,0.36,4
22,62322,3,7.0,1,10000,10.99,0.16,2
25,64800,3,5.0,2,10000,7.88,0.15,4
22,51000,0,3.0,1,15200,10.99,0.3,4
24,30000,3,4.0,0,3000,19.29,0.1,2
24,42000,2,8.0,2,8000,6.62,0.19,2
27,65000,0,8.0,3,3000,12.42,0.05,10
23,130992,0,6.0,1,6000,7.51,0.05,3
22,50000,0,4.0,1,5000,7.51,0.1,2
23,30000,3,7.0,4,5000,14.17,0.17,3
22,63000,3,6.0,4,6000,11.49,0.1,2
32,50000,3,6.0,0,10000,9.25,0.2,8
22,14000,3,2.0,4,4750,14.61,0.34,4
22,60000,0,7.0,4,12000,10.0,0.2,3
26,34000,3,1.0,3,8500,7.88,0.25,3
27,65000,0,3.0,0,15000,10.75,0.23,5
25,61200,0,1.0,4,5650,7.66,0.09,4
22,29865,3,6.0,1,5000,11.12,0.17,3
33,410000,0,3.0,2,35000,10.37,0.09,5
30,60000,0,12.0,0,2500,12.69,0.04,7
24,72000,0,8.0,5,8000,7.88,0.11,4
31,48000,3,1.0,3,6000,6.03,0.13,6
29,31000,3,1.0,3,6000,13.47,0.19,6
35,30996,3,18.0,1,4200,14.79,0.14,6
31,112000,3,1.0,5,18500,7.51,0.17,7
23,87550,3,7.0,3,18000,7.51,0.17,3
29,125000,0,2.0,2,8500,13.47,0.07,5
24,55000,3,8.0,3,16800,10.99,0.31,4
32,572400,3,16.0,3,16000,9.76,0.03,5
30,90000,3,14.0,1,3600,14.91,0.04,6
25,80266,3,5.0,3,6875,11.86,0.09,2
35,24996,3,2.0,0,6200,10.99,0.25,5
24,72000,0,2.0,1,6000,16.77,0.08,3
50,120000,0,0.0,2,5575,15.2,0.05,13
27,64500,0,6.0,5,24000,11.83,0.37,5
23,52000,3,3.0,1,4800,9.88,0.09,2
34,47700,3,2.0,0,9000,7.14,0.19,7
27,175000,0,7.0,3,15000,7.49,0.09,8
29,47500,0,14.0,5,3500,8.9,0.07,9
23,52000,3,7.0,5,7500,10.38,0.14,2
26,60000,3,0.0,4,5000,7.14,0.08,2
29,40000,0,13.0,2,25000,11.86,0.63,6
30,40000,3,1.0,4,5500,7.74,0.14,6
29,30000,0,7.0,0,1500,13.16,0.05,8
24,35000,3,0.0,4,1800,7.14,0.05,3
30,100000,0,5.0,4,7500,11.59,0.07,6
23,18000,3,1.0,2,3000,15.99,0.17,2
26,40000,0,6.0,5,10750,12.84,0.27,4
21,18000,3,2.0,4,4500,10.38,0.25,2
34,72960,0,1.0,3,11000,12.21,0.15,8
39,73000,0,3.0,0,10000,7.51,0.14,13
40,40000,2,12.0,2,13750,8.88,0.34,16
22,24000,3,3.0,4,1000,12.84,0.04,3
23,86000,0,7.0,0,4800,16.0,0.06,3
22,108600,0,6.0,1,14400,13.48,0.13,3
24,82000,3,8.0,1,7000,10.0,0.09,4
23,59004,3,5.0,0,20000,10.83,0.34,2
29,62532,3,6.0,5,9000,13.49,0.14,6
23,28800,3,5.0,1,2800,10.38,0.1,2
41,141000,0,12.0,0,25000,14.96,0.18,13
24,100860,0,8.0,2,6000,5.99,0.06,4
23,60000,0,6.0,1,8000,13.49,0.13,2
24,48000,3,2.0,0,14550,9.62,0.3,3
25,80000,0,9.0,5,6000,6.03,0.07,4
26,42000,3,4.0,1,12800,10.59,0.3,2
27,27000,3,3.0,3,6900,9.99,0.26,7
27,144000,3,8.0,2,5500,19.13,0.04,5
25,84000,3,9.0,0,3000,5.79,0.04,3
26,28944,2,10.0,1,9000,10.99,0.31,4
26,32000,3,6.0,4,10000,6.99,0.31,3
22,90000,3,4.0,1,5000,14.96,0.06,4
33,32004,3,3.0,0,4000,8.32,0.12,7
24,43680,3,1.0,5,10800,5.42,0.25,2
26,78948,0,3.0,3,17500,11.83,0.22,2
28,30000,3,13.0,3,14800,11.14,0.49,7
25,46645,0,9.0,4,2000,12.69,0.04,3
28,15600,3,4.0,2,5000,10.37,0.32,9
30,66996,3,0.0,1,14000,12.84,0.21,8
23,30000,0,0.0,3,8000,10.99,0.27,3
23,43600,2,7.0,1,15000,10.99,0.34,3
24,37200,0,2.0,3,8000,7.88,0.22,4
29,230000,0,4.0,3,8500,7.49,0.04,10
27,27180,3,4.0,3,4800,7.14,0.18,10
24,53000,0,8.0,4,10000,14.91,0.19,2
26,36800,3,0.0,3,5900,10.71,0.16,4
31,50000,3,0.0,4,2400,11.03,0.05,8
26,109000,0,8.0,3,20000,10.75,0.18,4
21,12000,3,4.0,5,3200,11.49,0.27,2
32,80000,3,6.0,2,1500,10.74,0.02,10
22,48000,2,6.0,5,12000,6.03,0.25,3
23,75000,0,7.0,3,6000,10.99,0.08,3
27,82000,0,3.0,5,10000,6.92,0.12,9
27,136000,0,3.0,4,5000,6.17,0.04,10
31,59000,3,2.0,2,8750,12.68,0.15,9
32,45000,0,2.0,4,8000,14.65,0.18,8
22,69000,3,6.0,0,20000,10.99,0.29,4
23,50000,3,6.0,1,6400,20.2,0.13,2
22,53832,0,2.0,3,11700,12.87,0.22,2
26,60000,3,0.0,4,24000,7.9,0.4,4
23,73500,0,7.0,5,10000,6.92,0.14,4
34,96000,2,2.0,5,12000,11.99,0.13,6
22,18000,3,2.0,0,5400,15.23,0.3,4
27,69830,2,3.0,1,15000,16.45,0.21,5
26,76250,3,6.0,5,10000,10.71,0.13,3
21,12120,3,0.0,0,3600,8.32,0.3,2
34,40000,2,2.0,1,2000,10.74,0.05,6
22,40000,3,2.0,0,8000,11.36,0.2,4
33,75000,0,2.0,3,10000,7.88,0.13,9
22,62400,3,3.0,1,24000,14.84,0.38,2
26,54000,3,6.0,1,10000,7.9,0.19,2
23,36000,3,3.0,1,9000,9.99,0.25,2
26,130000,0,3.0,3,8600,5.99,0.07,3
25,150000,0,9.0,2,20000,8.88,0.13,4
27,56888,3,8.0,2,8000,16.29,0.14,5
32,27600,3,5.0,3,3000,11.12,0.11,8
30,54000,3,2.0,2,5000,15.13,0.09,7
29,141000,0,1.0,5,8000,6.99,0.06,9
32,135000,0,10.0,4,10000,10.99,0.07,6
24,20000,3,0.0,0,2400,15.62,0.12,2
28,83500,0,1.0,1,8000,7.14,0.1,8
29,124000,0,13.0,3,8100,7.51,0.07,7
25,50000,3,6.0,4,11875,10.65,0.24,2
26,45000,3,10.0,4,11000,14.61,0.24,2
22,24996,3,4.0,4,5300,15.23,0.21,4
30,40000,3,3.0,1,4800,12.68,0.12,5
26,69654,0,10.0,3,7500,10.99,0.11,3
35,34000,3,0.0,0,5000,15.45,0.15,6
27,34000,3,3.0,3,10000,16.77,0.29,7
22,28800,2,2.0,1,10000,16.49,0.35,2
23,42000,3,0.0,5,4000,10.59,0.1,2
21,18000,3,3.0,1,2500,7.88,0.14,2
22,59004,3,3.0,1,5000,11.11,0.08,3
22,55000,0,6.0,4,13000,13.85,0.24,3
23,66200,3,5.0,4,8500,10.99,0.13,2
27,46000,0,2.0,4,4000,12.53,0.09,9
32,49000,3,16.0,5,6300,9.91,0.13,6
25,46800,3,5.0,2,12000,13.11,0.26,4
25,41496,3,7.0,1,5000,10.83,0.12,3
23,55000,3,8.0,3,4000,10.99,0.07,2
28,44049,3,3.0,5,14000,10.99,0.32,8
22,32000,0,0.0,5,6950,7.74,0.22,3
25,78000,0,9.0,1,8000,7.9,0.1,4
23,69000,3,7.0,3,6000,7.88,0.09,2
30,105000,0,8.0,0,26000,7.51,0.25,10
27,186000,0,0.0,2,3700,10.99,0.02,5
25,130000,3,0.0,4,20000,15.27,0.15,2
27,44630,2,10.0,5,10825,10.99,0.24,6
31,57000,0,10.0,1,8000,9.88,0.14,9
28,85000,0,1.0,3,5000,6.92,0.06,8
24,20400,3,3.0,0,7550,14.79,0.37,3
45,225000,3,14.0,4,22200,12.69,0.1,12
38,43000,3,22.0,3,10000,16.89,0.23,12
23,54000,3,3.0,5,5500,8.94,0.1,3
35,78000,0,9.0,0,10000,6.54,0.13,8
28,31000,0,0.0,5,11300,9.91,0.36,5
29,38000,3,3.0,4,15500,12.41,0.41,6
24,120000,3,3.0,3,10000,7.88,0.08,2
24,45000,0,2.0,2,9200,11.89,0.2,4
23,130000,3,3.0,3,8000,11.99,0.06,3
22,60000,0,3.0,5,10000,8.0,0.17,4
27,137720,0,6.0,0,13000,7.14,0.09,9
22,36000,3,3.0,1,9000,10.99,0.25,2
22,32400,0,6.0,1,3625,6.92,0.11,3
25,32000,3,7.0,0,11000,7.66,0.34,3
32,62000,3,1.0,2,8000,9.99,0.13,5
26,29000,3,11.0,1,6600,10.99,0.23,3
30,250000,2,8.0,3,15000,15.99,0.06,8
22,60000,3,2.0,4,3000,11.89,0.05,4
42,160000,0,0.0,3,22000,6.99,0.14,16
25,100000,0,3.0,3,12000,5.79,0.12,2
30,60000,0,13.0,0,15000,10.74,0.25,5
22,56000,3,7.0,1,5500,9.38,0.1,3
27,39600,3,4.0,0,2000,7.9,0.05,6
23,45000,3,2.0,1,4800,13.22,0.11,4
29,100000,0,3.0,0,4800,5.79,0.05,9
33,44000,3,2.0,3,9600,13.16,0.22,5
40,42996,2,15.0,3,15000,16.0,0.35,16
29,55000,3,0.0,2,14000,11.58,0.25,6
37,174996,0,11.0,3,6500,13.35,0.04,17
28,59000,0,2.0,5,14000,10.36,0.24,5
22,32352,0,6.0,2,1000,15.27,0.03,2
34,60000,0,7.0,1,10175,10.99,0.17,5
24,30000,3,3.0,3,10000,5.79,0.33,4
22,72000,0,6.0,1,5000,6.54,0.07,4
37,55000,3,0.0,5,4800,8.9,0.09,13
37,45000,3,1.0,3,7200,9.63,0.16,11
31,155000,0,5.0,2,7000,5.42,0.05,5
22,30000,3,0.0,2,12250,13.67,0.41,4
38,47000,3,4.0,4,7000,13.35,0.15,13
29,71000,3,0.0,4,19000,6.54,0.27,9
22,90000,0,6.0,3,6000,9.25,0.07,2
22,73000,0,6.0,3,3000,10.99,0.04,4
27,34000,3,0.0,0,6000,6.99,0.18,6
22,78000,3,3.0,3,8000,13.79,0.1,4
31,80000,0,5.0,4,6000,7.4,0.07,9
30,56628,0,2.0,3,12000,8.94,0.21,9
33,30000,0,1.0,1,12250,11.36,0.41,8
26,37000,3,10.0,4,6300,10.99,0.17,3
25,36996,3,2.0,1,12450,16.32,0.34,2
22,37000,0,6.0,3,2500,10.37,0.07,4
26,9840,3,5.0,5,1750,9.99,0.18,4
27,42000,0,11.0,4,3500,8.49,0.08,9
27,34000,0,12.0,5,10625,13.47,0.31,10
25,49963,0,9.0,1,2100,11.49,0.04,3
32,45400,3,4.0,4,15000,12.18,0.33,6
28,86000,3,13.0,3,8000,5.99,0.09,10
21,17000,3,0.0,0,1500,18.64,0.09,2
23,43000,3,1.0,0,3000,8.49,0.07,3
26,55000,3,10.0,3,8400,8.94,0.15,3
48,82500,3,4.0,2,18000,7.51,0.22,16
31,22000,3,6.0,1,4800,10.65,0.22,10
23,92500,0,5.0,1,2500,10.99,0.03,2
22,42000,3,0.0,5,3600,14.72,0.09,4
25,90000,0,9.0,1,7750,7.51,0.09,4
26,145000,3,1.0,0,10000,10.99,0.07,3
27,37595,3,6.0,0,9600,7.14,0.26,8
25,66000,3,9.0,4,12000,16.89,0.18,2
33,38000,2,4.0,3,10000,10.99,0.26,10
24,40000,3,4.0,4,3000,17.27,0.07,2
26,21312,3,0.0,4,8875,10.59,0.42,2
22,40000,3,2.0,1,7000,11.99,0.17,4
23,91000,0,5.0,5,10000,16.32,0.11,3
28,128000,0,11.0,0,14400,22.11,0.11,8
24,93000,3,2.0,2,2100,9.91,0.02,2
50,44000,3,14.0,3,20000,20.4,0.45,11
25,59256,3,4.0,3,17600,12.99,0.3,2
28,190000,0,1.0,2,35000,17.49,0.18,6
21,20000,3,2.0,0,5000,10.39,0.25,2
22,65000,3,3.0,0,2000,14.27,0.03,4
28,30000,3,0.0,5,10000,14.54,0.33,7
23,78000,3,5.0,3,17000,10.99,0.22,3
30,31000,0,14.0,2,2400,10.65,0.08,5
24,38000,3,6.0,5,5600,10.99,0.15,3
23,57000,0,5.0,5,18000,11.11,0.32,2
28,24000,3,4.0,4,3000,15.23,0.13,7
37,40000,2,1.0,2,15000,11.48,0.38,17
24,102960,0,2.0,0,16000,7.88,0.16,2
23,69000,3,8.0,1,9000,9.63,0.13,4
29,175000,0,2.0,3,10000,10.99,0.06,7
26,100000,3,6.0,5,14000,13.85,0.14,4
26,65000,0,10.0,0,5000,7.51,0.08,2
22,49000,3,7.0,4,7500,6.62,0.15,3
29,60000,3,0.0,3,5000,14.22,0.08,9
29,100000,0,2.0,4,5000,15.96,0.05,8
37,24000,3,2.0,0,5000,14.65,0.21,15
66,82000,0,8.0,4,28000,7.9,0.34,20
22,72000,0,6.0,3,5000,6.54,0.07,2
23,40800,2,4.0,3,21000,6.17,0.51,3
34,54072,0,12.0,3,7000,11.89,0.13,9
21,25000,3,1.0,1,7000,12.69,0.28,2
25,22000,3,3.0,5,7200,5.79,0.33,2
25,60000,3,3.0,2,7000,6.92,0.12,2
26,92000,3,0.0,5,6000,15.58,0.07,3
26,55000,3,10.0,3,15000,11.12,0.27,2
22,34000,0,6.0,5,15000,15.99,0.44,2
30,108000,3,1.0,4,8000,14.96,0.07,7
32,86400,0,16.0,3,8000,6.03,0.09,10
23,10000,3,4.0,4,1000,10.37,0.1,2
27,46000,2,0.0,1,18000,6.17,0.39,5
29,42996,3,5.0,5,6000,15.96,0.14,5
32,49200,0,5.0,2,5000,7.74,0.1,10
24,51000,0,4.0,1,8500,8.94,0.17,4
26,15436,3,4.0,2,5500,7.88,0.36,3
21,35000,0,2.0,5,800,7.37,0.02,3
32,108000,3,3.0,2,7000,16.29,0.06,6
28,52000,3,12.0,1,12000,10.99,0.23,8
25,110000,0,9.0,0,18000,10.99,0.16,2
24,61100,3,1.0,0,15000,12.53,0.25,2
28,128400,0,3.0,4,4000,13.35,0.03,8
21,32400,0,2.0,1,10000,5.42,0.31,2
23,56000,3,4.0,0,15000,12.69,0.27,4
41,37000,0,3.0,1,6000,12.99,0.16,11
27,39600,0,11.0,0,4800,6.76,0.12,9
37,30000,2,13.0,1,4800,16.29,0.16,11
24,32000,3,1.0,3,5000,10.99,0.16,3
26,46000,3,4.0,4,9000,7.14,0.2,3
42,74000,0,1.0,4,16000,12.73,0.22,16
33,24000,3,6.0,0,10000,8.9,0.42,5
47,85000,0,5.0,0,5500,6.76,0.06,12
28,24000,3,4.0,3,7950,15.99,0.33,5
30,46800,3,0.0,1,7500,7.88,0.16,10
26,84000,3,7.0,0,15000,16.0,0.18,2
29,265000,0,2.0,4,25000,11.26,0.09,10
23,85000,3,2.0,1,5000,11.58,0.06,3
27,33000,3,7.0,1,4000,6.76,0.12,9
32,71000,0,10.0,3,14000,6.99,0.2,5
29,64744,3,13.0,1,4800,10.99,0.07,6
23,22884,0,4.0,1,6000,16.0,0.26,2
31,40000,3,2.0,0,14600,10.99,0.36,5
24,70000,0,1.0,5,15000,11.46,0.21,2
30,39500,3,3.0,1,6925,7.88,0.18,9
22,88200,0,1.0,5,19000,14.61,0.22,3
24,91000,0,8.0,2,10000,10.99,0.11,4
29,90000,0,1.0,3,12000,5.79,0.13,9
28,54000,0,12.0,3,6000,15.23,0.11,8
29,41779,3,5.0,1,7000,5.79,0.17,10
28,86000,0,12.0,4,15600,5.99,0.18,7
22,39000,3,2.0,4,10000,16.07,0.26,2
23,41000,0,7.0,1,6000,6.03,0.15,4
23,56000,2,7.0,1,20000,10.99,0.36,3
22,50000,0,7.0,5,8800,11.11,0.18,4
26,41892,3,8.0,1,11300,13.22,0.27,4
25,36228,3,4.0,3,2500,7.66,0.07,2
30,42000,3,0.0,1,2250,8.88,0.05,7
24,32004,3,3.0,0,5000,13.23,0.16,2
21,38000,3,5.0,1,12000,10.37,0.32,4
29,72000,0,13.0,5,22100,7.29,0.31,5
32,24000,3,7.0,0,2800,10.99,0.12,9
33,62000,3,17.0,5,7000,6.99,0.11,9
28,75000,3,6.0,1,8000,7.9,0.11,6
22,60000,0,1.0,3,10000,7.9,0.17,4
22,69950,0,6.0,1,9750,14.65,0.14,2
36,32400,0,20.0,4,6600,13.24,0.2,11
30,144600,3,14.0,5,24250,10.99,0.17,6
25,48000,0,0.0,3,23500,13.49,0.49,4
26,126000,0,4.0,0,7500,13.92,0.06,2
31,30016,2,3.0,2,11000,8.94,0.37,10
23,46800,2,7.0,5,9000,10.99,0.19,4
30,51000,0,6.0,2,6600,6.92,0.13,9
22,28500,3,2.0,2,6250,14.84,0.22,4
22,45012,3,6.0,3,6500,13.99,0.14,2
25,76248,0,6.0,0,9750,14.27,0.13,3
23,54000,0,7.0,1,4800,12.42,0.09,2
21,60675,3,5.0,4,7200,14.72,0.12,2
34,185000,0,18.0,0,18250,10.99,0.1,5
25,85000,3,4.0,2,20000,10.99,0.24,2
23,80000,2,7.0,4,9000,9.62,0.11,2
22,48000,3,0.0,1,1000,7.29,0.02,2
24,70000,0,2.0,4,17000,7.51,0.24,4
23,42000,0,7.0,5,12000,15.23,0.29,3
29,70000,0,7.0,3,4000,11.86,0.06,5
26,43200,3,5.0,1,3200,14.35,0.07,4
29,186063,0,14.0,1,25000,10.46,0.13,6
24,72000,0,2.0,0,6000,7.49,0.08,4
23,57600,3,1.0,0,4000,7.75,0.07,2
21,53000,2,5.0,4,14400,11.36,0.27,3
25,78000,3,6.0,2,12000,12.53,0.15,2
26,30000,3,3.0,3,4000,14.27,0.13,2
34,30000,0,6.0,3,4650,10.99,0.15,8
24,30000,3,0.0,3,2000,8.07,0.07,4
24,51000,3,2.0,0,5000,14.74,0.1,2
25,125000,3,9.0,1,21000,12.99,0.17,3
28,60000,0,0.0,2,7500,5.79,0.13,8
27,54000,0,4.0,3,9000,6.62,0.17,10
25,26000,3,7.0,3,2000,12.99,0.08,4
34,109200,0,18.0,5,6000,12.23,0.05,9
34,75000,0,6.0,0,6000,7.51,0.08,7
32,49000,3,13.0,2,3500,10.65,0.07,6
32,32004,3,1.0,5,3400,10.99,0.11,5
53,46000,2,9.0,4,4925,11.71,0.11,23
24,14880,3,2.0,1,6000,10.0,0.4,3
21,35000,0,5.0,0,13650,7.51,0.39,4
22,74476,0,6.0,1,5000,8.49,0.07,2
23,68000,2,2.0,5,14000,10.99,0.21,3
26,66996,3,10.0,4,25000,15.21,0.37,2
32,90000,0,16.0,1,21400,15.23,0.24,5
